date,country,region,variant,daily_new_cases,daily_deaths,daily_recovered,active_cases,tests_conducted,positivity_rate,hospitalization_rate,icu_patients,vaccination_rate,stringency_index,reproduction_number
2020-12-11,Mexico,North America,Alpha,10,0,9.0,114,80.0,0.1168,0.1584,4.0,0.0,59.26,0.4
2020-12-13,Mexico,North America,Alpha,4,0,3.0,45,40.0,0.1118,0.2011,2.0,0.0,80.8,0.4
2020-12-13,Mexico,North America,Alpha,23,1,20.0,297,207.0,0.1116,0.1011,7.0,0.0,75.03,0.4
2020-12-14,Mexico,North America,Alpha,88,5,77.0,948,616.0,0.1472,0.2172,41.0,0.0,54.67,0.639
2020-12-15,Mexico,North America,Alpha,9,1,7.0,116,90.0,0.0933,0.1782,5.0,0.0,72.97,0.4
2020-12-17,Mexico,North America,Alpha,1,0,0.0,11,9.0,0.1158,0.0991,0.0,0.0,62.35,0.403
2020-12-18,Mexico,North America,Alpha,105,7,94.0,1359,630.0,0.154,0.1554,58.0,0.0,48.02,0.64
2020-12-19,Mexico,North America,Alpha,7,0,6.0,75,49.0,0.1653,0.1554,1.0,0.0,52.32,0.548
2020-12-20,Mexico,North America,Alpha,8,0,7.0,79,56.0,0.1493,0.1438,2.0,0.0,52.32,0.4
2020-12-20,Mexico,North America,Alpha,6,0,5.0,97,54.0,0.0992,0.2168,5.0,0.0,66.56,0.476
2020-12-21,Mexico,North America,Alpha,58,3,52.0,866,348.0,0.1732,0.1867,43.0,0.0,74.75,0.4
2020-12-22,Mexico,North America,Alpha,7,0,6.0,100,56.0,0.1193,0.1747,5.0,0.0,51.12,0.491
2020-12-24,Mexico,North America,Alpha,2,0,1.0,31,22.0,0.114,0.1959,1.0,0.0,77.81,0.4
2020-12-28,Mexico,North America,Alpha,23,2,20.0,331,184.0,0.1243,0.1554,11.0,0.0,76.83,0.493
2020-12-30,Mexico,North America,Alpha,6,0,5.0,102,42.0,0.1272,0.1252,3.0,0.0,65.89,0.492
2021-01-02,Mexico,North America,Alpha,1,0,0.0,15,8.0,0.1329,0.2247,1.0,0.0,74.2,0.4
2021-01-04,Mexico,North America,Alpha,5,0,4.0,53,30.0,0.1866,0.1416,1.0,0.0,75.46,0.4
2021-01-04,Mexico,North America,Alpha,3,0,2.0,36,24.0,0.1265,0.2021,2.0,0.0,67.1,0.543
2021-01-09,Mexico,North America,Alpha,11,1,10.0,117,77.0,0.1455,0.2049,5.0,0.0,70.33,0.4
2021-01-12,Mexico,North America,Alpha,6,0,5.0,70,42.0,0.1385,0.1149,2.0,0.0075,52.56,0.738
2021-01-12,Mexico,North America,Alpha,3,0,2.0,37,21.0,0.1462,0.2104,1.0,0.0,71.12,0.4
2021-01-15,Mexico,North America,Alpha,5,0,4.0,66,50.0,0.1038,0.1542,1.0,0.018,62.58,0.667
2021-01-15,Mexico,North America,Alpha,15,1,13.0,216,105.0,0.1375,0.1668,8.0,0.0169,68.07,0.472
2021-01-20,Mexico,North America,Alpha,28,1,24.0,319,280.0,0.1238,0.1749,12.0,0.0169,55.49,0.775
2021-01-27,Mexico,North America,Alpha,2,0,1.0,24,20.0,0.0902,0.187,1.0,0.0169,70.07,0.4
2021-01-28,Mexico,North America,Alpha,92,4,82.0,1148,1012.0,0.0918,0.2044,65.0,0.0032,70.65,0.449
2021-01-30,Mexico,North America,Alpha,19,1,17.0,260,190.0,0.0897,0.1718,11.0,0.0158,72.66,0.43
2021-01-31,Mexico,North America,Alpha,2,0,1.0,36,18.0,0.1082,0.1157,1.0,0.0158,72.66,0.603
2021-02-10,Mexico,North America,Alpha,9,0,7.0,105,81.0,0.12,0.1065,3.0,0.026,72.66,0.4
2021-02-11,Mexico,North America,Alpha,10,1,9.0,170,80.0,0.1409,0.1614,7.0,0.0345,47.75,0.53
2021-02-12,Mexico,North America,Alpha,11,0,9.0,121,66.0,0.1798,0.1282,2.0,0.0345,63.23,0.557
2021-02-15,Mexico,North America,Alpha,7,0,6.0,73,70.0,0.0932,0.1554,2.0,0.0345,80.08,0.4
2021-02-16,Mexico,North America,Alpha,128,5,118.0,1608,768.0,0.1795,0.128,45.0,0.0469,52.43,0.74
2021-02-17,Mexico,North America,Alpha,7,0,6.0,91,70.0,0.1007,0.2147,4.0,0.0252,63.63,0.573
2021-02-21,Mexico,North America,Alpha,30,1,27.0,459,330.0,0.0943,0.1528,10.0,0.0358,82.43,0.4
2021-02-22,Mexico,North America,Alpha,4,0,3.0,63,44.0,0.0927,0.2243,3.0,0.0401,75.49,0.4
2021-02-26,Mexico,North America,Alpha,9,0,8.0,110,90.0,0.1017,0.1823,4.0,0.0333,61.67,0.493
2021-03-02,Mexico,North America,Alpha,1,0,0.0,16,10.0,0.1067,0.1554,0.0,0.0524,70.45,0.48
2021-03-04,Mexico,North America,Alpha,1,0,0.0,16,9.0,0.116,0.1296,0.0,0.0615,64.72,0.4
2021-03-05,Mexico,North America,Alpha,4,0,3.0,52,24.0,0.1633,0.1106,1.0,0.0426,72.81,0.4
2021-03-08,Mexico,North America,Alpha,6,0,5.0,97,36.0,0.1758,0.194,3.0,0.0494,65.01,0.485
2021-03-10,Mexico,North America,Alpha,27,1,25.0,407,216.0,0.1195,0.1777,21.0,0.0489,58.19,0.428
2021-03-14,Mexico,North America,Alpha,20,1,18.0,236,180.0,0.1052,0.1291,7.0,0.0538,57.88,0.597
2021-03-17,Mexico,North America,Alpha,36,2,32.0,564,252.0,0.1431,0.1118,10.0,0.0586,71.99,0.493
2021-03-21,Mexico,North America,Delta,3,0,2.0,32,24.0,0.1432,0.191,0.0,0.0665,75.32,0.439
2021-03-22,Mexico,North America,Delta,28,1,25.0,274,168.0,0.1685,0.2142,15.0,0.0706,54.54,1.09
2021-03-26,Mexico,North America,Delta,13,1,12.0,188,78.0,0.1705,0.1872,6.0,0.0791,70.01,0.644
2021-03-27,Mexico,North America,Delta,3,0,2.0,48,27.0,0.1096,0.2208,2.0,0.0811,85.08,0.4
2021-03-27,Mexico,North America,Alpha,52,3,47.0,728,364.0,0.1467,0.1636,26.0,0.0601,82.0,0.4
2021-03-31,Mexico,North America,Alpha,13,1,11.0,133,78.0,0.1649,0.1554,4.0,0.0703,82.81,0.4
2021-04-02,Mexico,North America,Delta,2,0,1.0,20,20.0,0.0965,0.1632,0.0,0.0736,63.94,0.742
2021-04-03,Mexico,North America,Delta,59,3,52.0,946,531.0,0.1142,0.1733,29.0,0.0756,73.1,0.58
2021-04-06,Mexico,North America,Alpha,1,0,0.0,17,7.0,0.1424,0.1554,0.0,0.0869,62.3,0.493
2021-04-08,Mexico,North America,Delta,39,2,34.0,413,429.0,0.0761,0.1229,11.0,0.0931,73.97,0.549
2021-04-09,Mexico,North America,Alpha,1,0,0.0,14,9.0,0.1063,0.1898,0.0,0.0852,61.98,0.4
2021-04-09,Mexico,North America,Delta,1,0,0.0,13,8.0,0.1126,0.2556,1.0,0.0765,61.5,0.815
2021-04-13,Mexico,North America,Delta,22,1,19.0,278,132.0,0.1707,0.1617,10.0,0.1005,65.81,0.45
2021-04-14,Mexico,North America,Alpha,8,0,7.0,129,88.0,0.0989,0.1229,3.0,0.0742,66.55,0.4
2021-04-17,Mexico,North America,Delta,70,4,62.0,1168,420.0,0.1729,0.2321,48.0,0.0973,74.87,0.548
2021-04-20,Mexico,North America,Delta,2,0,1.0,28,14.0,0.1348,0.2058,1.0,0.1033,80.73,0.4
2021-04-21,Mexico,North America,Delta,97,5,89.0,1234,776.0,0.1157,0.1847,67.0,0.0924,76.56,0.581
2021-04-25,Mexico,North America,Delta,26,2,23.0,443,260.0,0.0899,0.2345,23.0,0.0745,81.52,0.4
2021-04-25,Mexico,North America,Delta,36,2,31.0,420,252.0,0.1472,0.1425,9.0,0.0973,72.13,0.666
2021-04-26,Mexico,North America,Delta,11,1,9.0,109,99.0,0.1195,0.1596,4.0,0.1017,69.99,0.453
2021-04-27,Mexico,North America,Delta,15,1,13.0,170,90.0,0.1719,0.1819,4.0,0.0844,80.54,0.4
2021-04-29,Mexico,North America,Delta,14,1,13.0,250,98.0,0.1474,0.1209,6.0,0.1229,60.05,0.905
2021-05-02,Mexico,North America,Delta,8,1,7.0,104,72.0,0.1187,0.1689,4.0,0.1134,57.67,0.601
2021-05-03,Mexico,North America,Delta,10,1,9.0,134,80.0,0.1226,0.1985,6.0,0.0966,76.3,0.552
2021-05-03,Mexico,North America,Delta,21,1,19.0,295,147.0,0.144,0.1617,13.0,0.1004,66.48,0.468
2021-05-04,Mexico,North America,Delta,2,0,1.0,35,16.0,0.1303,0.1886,1.0,0.1055,78.03,0.4
2021-05-05,Mexico,North America,Delta,40,2,35.0,508,240.0,0.1639,0.116,13.0,0.1191,82.71,0.4
2021-05-08,Mexico,North America,Delta,95,4,85.0,1365,855.0,0.1137,0.2219,67.0,0.1083,74.67,0.604
2021-05-10,Mexico,North America,Delta,30,2,26.0,482,300.0,0.1133,0.1979,15.0,0.112,57.16,0.829
2021-05-18,Mexico,North America,Delta,9,1,7.0,101,90.0,0.1074,0.1826,3.0,0.1185,81.31,0.4
2021-05-19,Mexico,North America,Delta,54,2,49.0,823,594.0,0.0979,0.2289,35.0,0.1117,63.77,0.595
2021-05-22,Mexico,North America,Delta,5,0,4.0,61,35.0,0.128,0.1583,2.0,0.1184,62.8,0.616
2021-05-22,Mexico,North America,Delta,8,0,7.0,136,48.0,0.169,0.1468,4.0,0.1178,61.44,0.85
2021-05-24,Mexico,North America,Delta,18,1,16.0,179,144.0,0.126,0.1986,8.0,0.1153,69.79,0.655
2021-05-25,Mexico,North America,Delta,17,1,15.0,287,187.0,0.1061,0.2216,14.0,0.1159,68.72,0.581
2021-05-26,Mexico,North America,Delta,2,0,1.0,29,18.0,0.1056,0.1767,1.0,0.1144,69.21,0.504
2021-05-31,Mexico,North America,Delta,75,5,67.0,1016,600.0,0.1269,0.179,52.0,0.1472,81.97,0.4
2021-06-03,Mexico,North America,Delta,55,4,48.0,730,495.0,0.1264,0.1365,22.0,0.133,81.74,0.4
2021-06-04,Mexico,North America,Delta,131,5,117.0,1403,786.0,0.1514,0.1603,49.0,0.1518,63.78,0.48
2021-06-04,Mexico,North America,Delta,12,1,10.0,181,96.0,0.1406,0.242,8.0,0.1454,60.33,0.626
2021-06-08,Mexico,North America,Delta,2,0,1.0,20,20.0,0.0917,0.1282,0.0,0.1438,76.3,0.445
2021-06-14,Mexico,North America,Delta,2,0,1.0,26,16.0,0.1173,0.1617,1.0,0.1394,75.86,0.56
2021-06-18,Mexico,North America,Delta,3,0,2.0,32,30.0,0.1031,0.1889,1.0,0.1497,59.81,0.604
2021-06-20,Mexico,North America,Delta,50,2,46.0,496,300.0,0.173,0.1617,16.0,0.1631,66.48,0.466
2021-06-21,Mexico,North America,Delta,1,0,0.0,10,9.0,0.1151,0.1116,0.0,0.1317,66.43,0.666
2021-06-27,Mexico,North America,Delta,136,6,124.0,1691,1088.0,0.124,0.1147,30.0,0.1604,68.87,0.67
2021-06-28,Mexico,North America,Delta,6,0,5.0,78,60.0,0.0926,0.1617,4.0,0.1508,84.75,0.4
2021-07-04,Mexico,North America,Delta,55,2,50.0,754,440.0,0.137,0.1617,27.0,0.1505,77.01,0.52
2021-07-05,Mexico,North America,Delta,1,0,0.0,18,9.0,0.0951,0.1617,1.0,0.1581,82.89,0.4
2021-07-06,Mexico,North America,Delta,39,2,35.0,658,351.0,0.0862,0.2059,27.0,0.1406,74.55,0.488
2021-07-07,Mexico,North America,Delta,1,0,0.0,15,11.0,0.0848,0.1854,0.0,0.1594,74.55,0.542
2021-07-09,Mexico,North America,Delta,36,2,32.0,362,396.0,0.088,0.2306,23.0,0.1662,55.58,0.543
2021-07-09,Mexico,North America,Delta,4,0,3.0,52,28.0,0.1402,0.1786,1.0,0.1801,61.16,0.455
2021-07-09,Mexico,North America,Delta,8,1,7.0,101,48.0,0.1525,0.2305,4.0,0.1656,64.94,0.543
2021-07-10,Mexico,North America,Delta,33,2,30.0,371,297.0,0.1035,0.1165,10.0,0.1528,59.62,0.65
2021-07-10,Mexico,North America,Delta,2,0,1.0,26,18.0,0.1046,0.1617,1.0,0.1546,80.23,0.414
2021-07-11,Mexico,North America,Delta,12,0,10.0,208,84.0,0.1404,0.1486,7.0,0.1736,76.17,0.521
2021-07-14,Mexico,North America,Delta,1,0,0.0,17,9.0,0.1045,0.1075,0.0,0.1656,70.99,0.581
2021-07-14,Mexico,North America,Delta,6,0,5.0,73,60.0,0.0903,0.1216,2.0,0.1705,79.19,0.4
2021-07-16,Mexico,North America,Delta,71,5,64.0,1132,639.0,0.1022,0.1464,25.0,0.1666,66.4,0.42
2021-07-21,Mexico,North America,Delta,9,1,7.0,119,81.0,0.1022,0.16,4.0,0.1979,84.89,0.4
2021-07-24,Mexico,North America,Delta,6,0,5.0,106,48.0,0.1415,0.213,4.0,0.1845,66.71,0.581
2021-07-24,Mexico,North America,Delta,18,1,16.0,231,108.0,0.1662,0.1922,11.0,0.1828,66.71,0.445
2021-07-29,Mexico,North America,Delta,22,1,19.0,245,220.0,0.1011,0.1195,6.0,0.1894,73.05,0.4
2021-08-02,Mexico,North America,Delta,10,1,9.0,174,90.0,0.1086,0.1591,7.0,0.1731,79.53,0.581
2021-08-05,Mexico,North America,Delta,45,3,41.0,626,450.0,0.1,0.1372,14.0,0.19,50.63,0.886
2021-08-06,Mexico,North America,Delta,1,0,0.0,15,8.0,0.1232,0.2286,0.0,0.2075,61.95,0.614
2021-08-06,Mexico,North America,Delta,6,0,5.0,91,60.0,0.0905,0.1301,3.0,0.1798,48.28,1.151
2021-08-07,Mexico,North America,Delta,1,0,0.0,10,7.0,0.128,0.1535,0.0,0.1745,63.05,0.576
2021-08-10,Mexico,North America,Delta,1,0,0.0,13,7.0,0.1532,0.1617,0.0,0.1968,54.11,0.859
2021-08-12,Mexico,North America,Delta,5,0,4.0,52,35.0,0.1394,0.1617,2.0,0.1763,65.09,0.477
2021-08-20,Mexico,North America,Delta,13,1,11.0,172,143.0,0.0826,0.1385,5.0,0.2126,50.47,1.126
2021-08-24,Mexico,North America,Delta,3,0,2.0,41,21.0,0.1401,0.1015,0.0,0.1967,50.52,0.957
2021-08-26,Mexico,North America,Delta,16,1,14.0,227,128.0,0.1455,0.1617,8.0,0.2114,47.98,1.047
2021-08-30,Mexico,North America,Delta,118,5,109.0,1581,1180.0,0.0982,0.1993,69.0,0.1952,62.98,0.797
2021-08-31,Mexico,North America,Delta,12,1,10.0,186,96.0,0.1244,0.1869,8.0,0.2072,63.57,0.593
2021-09-02,Mexico,North America,Delta,3,0,2.0,36,33.0,0.0786,0.1038,0.0,0.219,40.27,1.165
2021-09-04,Mexico,North America,Delta,4,0,3.0,65,32.0,0.1147,0.1617,2.0,0.2088,46.95,0.609
2021-09-10,Mexico,North America,Delta,4,0,3.0,57,24.0,0.1776,0.1617,2.0,0.2161,69.06,0.4
2021-09-12,Mexico,North America,Delta,2,0,1.0,21,14.0,0.1302,0.1617,1.0,0.2241,62.37,0.531
2021-09-16,Mexico,North America,Delta,16,1,14.0,276,176.0,0.085,0.2253,14.0,0.2275,62.24,0.579
2021-09-23,Mexico,North America,Delta,2,0,1.0,29,12.0,0.1537,0.1876,1.0,0.2494,73.0,0.476
2021-09-30,Mexico,North America,Delta,3,0,2.0,46,24.0,0.1428,0.1763,2.0,0.247,49.78,0.711
2021-10-02,Mexico,North America,Delta,9,1,8.0,155,90.0,0.0974,0.2009,6.0,0.2364,41.49,1.038
2021-10-03,Mexico,North America,Omicron,7,0,6.0,126,56.0,0.1242,0.0567,2.0,0.2417,55.0,1.131
2021-10-04,Mexico,North America,Delta,1,0,0.0,13,7.0,0.1422,0.1496,0.0,0.2531,51.12,0.646
2021-10-04,Mexico,North America,Omicron,11,0,10.0,165,110.0,0.0992,0.0782,3.0,0.2365,48.37,0.926
2021-10-05,Mexico,North America,Omicron,39,1,35.0,392,390.0,0.0796,0.06365,7.0,0.2416,56.35,1.2415
2021-10-08,Mexico,North America,Delta,23,1,21.0,351,184.0,0.1338,0.104,5.0,0.2494,58.61,0.556
2021-10-16,Mexico,North America,Omicron,46,1,43.0,597,414.0,0.0945,0.0811,8.0,0.2646,63.69,1.025
2021-10-19,Mexico,North America,Omicron,93,2,87.0,1434,1023.0,0.925090617,0.0709,22.0,0.2637,49.98,0.915
2021-10-19,Mexico,North America,Omicron,17,0,15.0,283,119.0,0.1321,0.064,3.0,0.2723,51.37,1.386
2021-10-20,Mexico,North America,Omicron,2,0,1.0,23,22.0,0.0832,0.0779,0.0,0.2597,61.12,1.036
2021-10-25,Mexico,North America,Delta,11,1,10.0,148,110.0,0.0933,0.1022,4.0,0.253,69.76,0.554
2021-10-28,Mexico,North America,Omicron,90,2,86.0,1126,720.0,0.1265,0.0529,16.0,0.279,52.66,0.792
2021-10-30,Mexico,North America,Delta,1,0,0.0,13,6.0,0.1755,0.1605,0.0,0.2757,50.15,0.668
2021-10-31,Mexico,North America,Omicron,15,0,13.0,216,150.0,0.0884,0.082,3.0,0.2797,51.34,0.812
2021-11-02,Mexico,North America,Delta,6,0,5.0,69,54.0,0.1098,0.1115,2.0,0.2574,44.15,0.936
2021-11-05,Mexico,North America,Delta,36,2,31.0,365,288.0,0.1315,0.1185,6.0,0.2802,44.15,0.581
2021-11-05,Mexico,North America,Omicron,15,0,13.0,188,150.0,0.1103,0.0923,4.0,0.2865,68.07,0.743
2021-11-08,Mexico,North America,Delta,3,0,2.0,50,30.0,0.0963,0.107,1.0,0.2774,50.32,0.939
2021-11-09,Mexico,North America,Omicron,19,0,17.0,221,114.0,0.1817,0.0562,3.0,0.2638,57.87,0.926
2021-11-13,Mexico,North America,Omicron,121,3,110.0,1892,1210.0,0.0757,0.0524,17.0,0.2858,33.2,1.2415
2021-11-17,Mexico,North America,Omicron,2,0,1.0,31,18.0,0.1183,0.0885,1.0,0.2894,56.54,1.133
2021-11-20,Mexico,North America,Omicron,2,0,1.0,23,20.0,0.1012,0.0522,0.0,0.2882,56.19,1.334
2021-11-23,Mexico,North America,Omicron,10,0,9.0,180,90.0,0.1037,0.075,3.0,0.2836,56.19,0.992
2021-11-23,Mexico,North America,Omicron,10,0,9.0,101,110.0,0.1052,0.0583,1.0,0.2873,44.54,1.028
2021-11-24,Mexico,North America,Omicron,10,0,9.0,153,70.0,0.1597,0.0711,2.0,0.2924,28.49,1.445
2021-11-24,Mexico,North America,Omicron,103,3,96.0,1195,824.0,0.1022,0.0528,9.0,0.2975,48.1,1.062
2021-11-25,Mexico,North America,Omicron,65,1,60.0,1074,520.0,0.1159,0.0935,22.0,0.2959,36.61,1.633
2021-11-26,Mexico,North America,Omicron,24,0,22.0,321,144.0,0.1693,0.0744,4.0,0.3081,36.61,2.005
2021-11-26,Mexico,North America,Omicron,4,0,3.0,68,44.0,0.0827,0.0479,0.0,0.2808,52.11,1.297
2021-11-28,Mexico,North America,Omicron,4,0,3.0,57,40.0,0.0987,0.0524,0.0,0.3006,42.85,1.612
2021-12-01,Mexico,North America,Omicron,41,1,37.0,672,410.0,0.1145,0.0473,7.0,0.2873,27.07,1.445
2021-12-02,Mexico,North America,Omicron,23,1,21.0,345,184.0,0.1285,0.093,7.0,0.2972,28.39,1.722
2021-12-03,Mexico,North America,Omicron,53,1,49.0,841,583.0,0.0811,0.0533,8.0,0.2869,35.02,1.36
2021-12-03,Mexico,North America,Omicron,44,1,39.0,734,484.0,0.0975,0.0578,12.0,0.2868,38.83,1.736
2021-12-05,Mexico,North America,Omicron,4,0,3.0,40,36.0,0.109,0.0971,1.0,0.2885,39.88,1.664
2021-12-05,Mexico,North America,Omicron,1,0,0.0,16,6.0,0.1668,0.0904,0.0,0.3035,40.76,1.2415
2021-12-09,Mexico,North America,Omicron,42,1,39.0,639,252.0,0.1597,0.0632,9.0,0.314,30.9,1.473
2021-12-15,Mexico,North America,Omicron,1,0,0.0,15,10.0,0.1012,0.0601,0.0,0.3034,38.28,1.053
2021-12-17,Mexico,North America,Omicron,2,0,1.0,27,12.0,0.1558,0.0871,0.0,0.3211,32.92,1.659
2021-12-17,Mexico,North America,Omicron,4,0,3.0,68,40.0,0.1069,0.045,0.0,0.3108,44.36,0.886
2021-12-21,Mexico,North America,Omicron,11,0,10.0,136,121.0,0.1046,0.0489,1.0,0.3046,27.95,1.197
2021-12-22,Mexico,North America,Omicron,16,0,14.0,223,160.0,0.1102,0.0585,2.0,0.3217,51.25,1.06
2021-12-31,Mexico,North America,Omicron,47,1,44.0,505,470.0,0.0943,0.0447,5.0,0.3256,24.84,1.941
2021-12-31,Mexico,North America,Omicron,2,0,1.0,23,22.0,0.0886,0.06365,0.0,0.3145,44.79,0.93
2022-01-18,Mexico,North America,Omicron,25,1,22.0,428,275.0,0.1035,0.0611,6.0,0.3332,35.58,1.538
2022-01-18,Mexico,North America,Omicron,1,0,0.0,12,11.0,0.0732,0.0569,0.0,0.3393,42.89,1.374
2022-01-21,Mexico,North America,Omicron,3,0,2.0,46,27.0,0.1069,0.06365,0.0,0.3382,38.51,1.38
2022-01-22,Mexico,North America,Omicron,45,1,41.0,801,315.0,0.1357,0.06365,14.0,0.33,44.78,1.366
2022-01-24,Mexico,North America,Omicron,54,1,50.0,555,378.0,0.1403,0.0808,10.0,0.3576,48.74,1.308
2022-01-25,Mexico,North America,Omicron,11,0,10.0,176,66.0,0.1666,0.06365,2.0,0.3472,47.98,0.863
2022-01-26,Mexico,North America,Omicron,7,0,6.0,94,63.0,0.1233,0.06365,1.0,0.3325,44.43,1.265
2022-01-28,Mexico,North America,Omicron,16,0,15.0,267,128.0,0.1115,0.0788,5.0,0.3666,45.56,1.519
2022-01-31,Mexico,North America,Omicron BA.2,29,0,26.0,452,319.0,0.0882,0.0811,8.0,0.349,57.47,1.213
2022-02-02,Mexico,North America,Omicron BA.2,5,0,4.0,56,40.0,0.1401,0.0835,0.0,0.3359,42.21,1.735
2022-02-11,Mexico,North America,Omicron BA.2,27,0,25.0,400,297.0,0.0901,0.0681,5.0,0.3743,33.06,2.318
2022-02-15,Mexico,North America,Omicron,13,0,12.0,234,91.0,0.15,0.0902,6.0,0.3637,53.86,0.836
2022-02-20,Mexico,North America,Omicron BA.2,6,0,5.0,108,36.0,0.1671,0.0751,2.0,0.363,42.21,1.645
2022-02-21,Mexico,North America,Omicron BA.2,2,0,1.0,27,20.0,0.0977,0.0424,0.0,0.3902,52.7,0.908
2022-02-23,Mexico,North America,Omicron BA.2,74,1,68.0,754,666.0,0.1151,0.0361,4.0,0.3775,54.99,1.387
2022-02-24,Mexico,North America,Omicron,46,1,42.0,638,276.0,0.1632,0.06365,7.0,0.385,53.08,0.815
2022-02-28,Mexico,North America,Omicron BA.2,5,0,4.0,72,55.0,0.0915,0.0527,0.0,0.3886,32.37,1.316
2022-03-01,Mexico,North America,Omicron BA.2,17,0,16.0,263,153.0,0.0949,0.0619,4.0,0.3783,57.42,1.324
2022-03-02,Mexico,North America,Omicron,1,0,1.0,15,7.0,0.1362,0.0842,0.0,0.3863,32.81,1.555
2022-03-11,Mexico,North America,Omicron,9,0,8.0,104,99.0,0.0932,0.0846,1.0,0.3878,44.51,1.2415
2022-03-13,Mexico,North America,Omicron BA.2,73,1,70.0,1111,730.0,0.097,0.03955,18.0,0.389,31.3,1.38
2022-03-14,Mexico,North America,Omicron BA.2,5,0,4.0,79,35.0,0.1575,0.03955,1.0,0.3981,7.8,2.821
2022-03-18,Mexico,North America,Omicron BA.2,156,3,146.0,1587,1716.0,0.0871,0.0604,22.0,0.3814,17.84,2.136
2022-03-23,Mexico,North America,Omicron BA.2,4,0,3.0,65,40.0,0.0932,0.0666,1.0,0.3979,34.16,1.672
2022-03-28,Mexico,North America,Omicron BA.2,18,0,17.0,315,144.0,0.1337,0.0753,5.0,0.3931,34.16,2.599
2022-03-30,Mexico,North America,Omicron BA.2,10,0,9.0,115,100.0,0.0793,0.0607,1.0,0.3971,14.09,1.555
2022-03-30,Mexico,North America,Omicron BA.2,41,1,38.0,595,451.0,0.1072,0.0593,8.0,0.4148,27.03,1.376
2022-04-01,Mexico,North America,Omicron BA.2,2,0,1.0,30,12.0,0.1802,0.0419,0.0,0.4043,22.59,2.595
2022-04-01,Mexico,North America,Omicron BA.2,9,0,8.0,113,63.0,0.1466,0.0415,1.0,0.4059,24.72,1.694
2022-04-03,Mexico,North America,Omicron BA.2,42,0,40.0,419,252.0,0.1498,0.0362,3.0,0.3944,16.63,1.569
2022-04-05,Mexico,North America,Omicron BA.2,252,4,233.0,2606,2268.0,0.0898,0.044,23.0,0.4055,29.72,1.813
2022-04-09,Mexico,North America,Omicron BA.2,1,0,0.0,11,6.0,0.1666,0.0795,0.0,0.4149,42.13,1.348
2022-04-10,Mexico,North America,Omicron BA.2,12,0,11.0,152,84.0,0.1297,0.03955,1.0,0.4043,29.93,1.645
2022-04-16,Mexico,North America,Omicron BA.2,26,0,25.0,465,182.0,0.1506,0.0698,7.0,0.4395,16.38,2.158
2022-04-16,Mexico,North America,Omicron BA.2,27,1,25.0,342,270.0,0.1118,0.0426,4.0,0.4125,38.88,1.203
2022-04-21,Mexico,North America,Omicron BA.2,50,1,47.0,671,550.0,0.096,0.0423,6.0,0.4215,17.46,1.451
2022-04-21,Mexico,North America,Omicron BA.2,2,0,2.0,24,18.0,0.0854,0.0746,0.0,0.4393,31.01,1.833
2022-04-22,Mexico,North America,Omicron BA.2,10,0,10.0,163,80.0,0.1389,0.0428,1.0,0.4196,16.96,2.565
2022-04-23,Mexico,North America,Omicron BA.2,10,0,10.0,164,60.0,0.1679,0.0353,1.0,0.431,33.17,1.651
2022-04-26,Mexico,North America,Omicron BA.2,4,0,3.0,44,24.0,0.1625,0.0442,0.0,0.419,30.24,2.099
2022-04-27,Mexico,North America,Omicron BA.2,1,0,0.0,14,6.0,0.176,0.0429,0.0,0.4291,17.83,2.771
2022-04-29,Mexico,North America,Omicron BA.2,12,0,11.0,203,96.0,0.1243,0.0412,2.0,0.4309,25.1,2.482
2022-05-02,Mexico,North America,Omicron BA.2,33,0,31.0,448,231.0,0.139,0.0422,4.0,0.4442,29.17,1.522
2022-05-04,Mexico,North America,Omicron BA.2,5,0,5.0,85,55.0,0.0947,0.03955,1.0,0.4512,32.01,1.645
2022-05-16,Mexico,North America,Omicron BA.2,39,1,36.0,668,390.0,0.1062,0.068,10.0,0.4385,21.59,2.078
2022-05-24,Mexico,North America,Omicron BA.2,29,1,27.0,356,290.0,0.0874,0.0427,3.0,0.44,26.84,1.441
2022-06-01,Mexico,North America,Omicron BA.2,83,1,77.0,1073,830.0,0.1102,0.0355,8.0,0.4712,16.98,2.508
2022-06-05,Mexico,North America,Omicron BA.2,3,0,2.0,52,18.0,0.1816,0.0695,0.0,0.4599,36.41,1.533
2022-06-09,Mexico,North America,Omicron BA.2,25,1,23.0,401,150.0,0.1553,0.03955,3.0,0.4558,36.01,1.847
2022-06-10,Mexico,North America,Omicron BA.2,65,1,62.0,655,650.0,0.0969,0.0557,8.0,0.4544,33.38,1.463
2022-06-10,Mexico,North America,Omicron BA.2,47,1,43.0,580,423.0,0.0993,0.03955,10.0,0.486,23.8,1.501
2022-06-11,Mexico,North America,Omicron BA.2,6,0,6.0,64,36.0,0.1641,0.03955,1.0,0.4697,23.8,2.042
2022-06-13,Mexico,North America,Omicron BA.2,6,0,5.0,96,60.0,0.1012,0.03955,0.0,0.4713,10.7,2.203
2022-06-17,Mexico,North America,Omicron BA.2,21,0,19.0,379,231.0,0.0962,0.0748,6.0,0.4523,8.11,1.696
2022-06-19,Mexico,North America,Omicron BA.2,14,0,13.0,159,84.0,0.1769,0.0661,2.0,0.4674,27.68,1.75
2022-06-19,Mexico,North America,Omicron BA.2,4,0,3.0,41,32.0,0.139,0.0334,0.0,0.473,22.07,2.393
